<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-9.20;1;14/08/20;12:46:00;73620.0000000;73649.0000000;73619.0000000;73628.0000000;6935
SPFB.Si-9.20;1;14/08/20;12:47:00;73630.0000000;73639.0000000;73603.0000000;73615.0000000;3882
SPFB.Si-9.20;1;14/08/20;12:48:00;73614.0000000;73632.0000000;73614.0000000;73630.0000000;1585
SPFB.Si-9.20;1;14/08/20;12:49:00;73632.0000000;73640.0000000;73620.0000000;73633.0000000;1540
SPFB.Si-9.20;1;14/08/20;12:50:00;73635.0000000;73649.0000000;73623.0000000;73642.0000000;2376
SPFB.Si-9.20;1;14/08/20;12:51:00;73639.0000000;73643.0000000;73626.0000000;73628.0000000;1010
SPFB.Si-9.20;1;14/08/20;12:52:00;73628.0000000;73649.0000000;73625.0000000;73649.0000000;1611
SPFB.Si-9.20;1;14/08/20;12:53:00;73648.0000000;73650.0000000;73631.0000000;73648.0000000;2153
SPFB.Si-9.20;1;14/08/20;12:54:00;73644.0000000;73649.0000000;73630.0000000;73636.0000000;1893
SPFB.Si-9.20;1;14/08/20;12:55:00;73638.0000000;73648.0000000;73631.0000000;73631.0000000;1160
SPFB.Si-9.20;1;14/08/20;12:56:00;73633.0000000;73633.0000000;73608.0000000;73616.0000000;5288
SPFB.Si-9.20;1;14/08/20;12:57:00;73613.0000000;73624.0000000;73603.0000000;73606.0000000;3328
SPFB.Si-9.20;1;14/08/20;12:58:00;73609.0000000;73613.0000000;73585.0000000;73592.0000000;4213
SPFB.Si-9.20;1;14/08/20;12:59:00;73590.0000000;73609.0000000;73586.0000000;73605.0000000;6890
SPFB.Si-9.20;1;14/08/20;13:00:00;73606.0000000;73613.0000000;73599.0000000;73608.0000000;8008
SPFB.Si-9.20;1;14/08/20;13:01:00;73606.0000000;73626.0000000;73605.0000000;73613.0000000;2085
SPFB.Si-9.20;1;14/08/20;13:02:00;73614.0000000;73617.0000000;73602.0000000;73606.0000000;1412
SPFB.Si-9.20;1;14/08/20;13:03:00;73604.0000000;73619.0000000;73586.0000000;73612.0000000;6262
SPFB.Si-9.20;1;14/08/20;13:04:00;73612.0000000;73619.0000000;73603.0000000;73612.0000000;1127
SPFB.Si-9.20;1;14/08/20;13:05:00;73611.0000000;73620.0000000;73610.0000000;73616.0000000;913
SPFB.Si-9.20;1;14/08/20;13:06:00;73617.0000000;73624.0000000;73611.0000000;73614.0000000;624
SPFB.Si-9.20;1;14/08/20;13:07:00;73613.0000000;73634.0000000;73613.0000000;73622.0000000;962
SPFB.Si-9.20;1;14/08/20;13:08:00;73620.0000000;73631.0000000;73614.0000000;73617.0000000;1144
SPFB.Si-9.20;1;14/08/20;13:09:00;73615.0000000;73620.0000000;73605.0000000;73613.0000000;959
SPFB.Si-9.20;1;14/08/20;13:10:00;73616.0000000;73635.0000000;73616.0000000;73623.0000000;1042
SPFB.Si-9.20;1;14/08/20;13:11:00;73621.0000000;73634.0000000;73618.0000000;73634.0000000;813
