<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.GAZR-9.20;10;15/06/20;20:20:00;18599.0000000;18605.0000000;18595.0000000;18595.0000000;173
SPFB.GAZR-9.20;10;15/06/20;20:30:00;18604.0000000;18604.0000000;18593.0000000;18600.0000000;75
SPFB.GAZR-9.20;10;15/06/20;20:40:00;18605.0000000;18615.0000000;18600.0000000;18615.0000000;37
SPFB.GAZR-9.20;10;15/06/20;20:50:00;18610.0000000;18610.0000000;18573.0000000;18579.0000000;155
SPFB.GAZR-9.20;10;15/06/20;21:00:00;18599.0000000;18599.0000000;18589.0000000;18594.0000000;26
SPFB.GAZR-9.20;10;15/06/20;21:10:00;18599.0000000;18680.0000000;18599.0000000;18673.0000000;255
SPFB.GAZR-9.20;10;15/06/20;21:20:00;18670.0000000;18690.0000000;18660.0000000;18682.0000000;130
SPFB.GAZR-9.20;10;15/06/20;21:30:00;18683.0000000;18685.0000000;18664.0000000;18664.0000000;67
SPFB.GAZR-9.20;10;15/06/20;21:40:00;18661.0000000;18671.0000000;18650.0000000;18664.0000000;18
SPFB.GAZR-9.20;10;15/06/20;21:50:00;18665.0000000;18665.0000000;18655.0000000;18655.0000000;7
SPFB.GAZR-9.20;10;15/06/20;22:00:00;18654.0000000;18657.0000000;18636.0000000;18655.0000000;70
SPFB.GAZR-9.20;10;15/06/20;22:10:00;18655.0000000;18670.0000000;18652.0000000;18656.0000000;85
SPFB.GAZR-9.20;10;15/06/20;22:20:00;18658.0000000;18658.0000000;18626.0000000;18645.0000000;66
SPFB.GAZR-9.20;10;15/06/20;22:30:00;18635.0000000;18640.0000000;18607.0000000;18607.0000000;50
SPFB.GAZR-9.20;10;15/06/20;22:40:00;18615.0000000;18617.0000000;18606.0000000;18617.0000000;57
SPFB.GAZR-9.20;10;15/06/20;22:50:00;18609.0000000;18622.0000000;18605.0000000;18619.0000000;76
SPFB.GAZR-9.20;10;15/06/20;23:00:00;18629.0000000;18646.0000000;18608.0000000;18615.0000000;127
SPFB.GAZR-9.20;10;15/06/20;23:10:00;18617.0000000;18631.0000000;18615.0000000;18615.0000000;80
SPFB.GAZR-9.20;10;15/06/20;23:20:00;18615.0000000;18629.0000000;18615.0000000;18627.0000000;62
SPFB.GAZR-9.20;10;15/06/20;23:30:00;18630.0000000;18635.0000000;18612.0000000;18612.0000000;127
SPFB.GAZR-9.20;10;15/06/20;23:40:00;18612.0000000;18630.0000000;18610.0000000;18620.0000000;46
SPFB.GAZR-9.20;10;15/06/20;23:50:00;18623.0000000;18672.0000000;18622.0000000;18672.0000000;71
SPFB.GAZR-9.20;10;16/06/20;10:10:00;18672.0000000;18841.0000000;18648.0000000;18717.0000000;1591
SPFB.GAZR-9.20;10;16/06/20;10:20:00;18731.0000000;18766.0000000;18656.0000000;18672.0000000;754
SPFB.GAZR-9.20;10;16/06/20;10:30:00;18673.0000000;18721.0000000;18663.0000000;18720.0000000;2048
SPFB.GAZR-9.20;10;16/06/20;10:40:00;18720.0000000;18817.0000000;18699.0000000;18807.0000000;961
SPFB.GAZR-9.20;10;16/06/20;10:50:00;18812.0000000;18823.0000000;18787.0000000;18790.0000000;394
SPFB.GAZR-9.20;10;16/06/20;11:00:00;18793.0000000;18809.0000000;18763.0000000;18771.0000000;629
SPFB.GAZR-9.20;10;16/06/20;11:10:00;18771.0000000;18781.0000000;18730.0000000;18753.0000000;246
SPFB.GAZR-9.20;10;16/06/20;11:20:00;18749.0000000;18749.0000000;18708.0000000;18709.0000000;838
SPFB.GAZR-9.20;10;16/06/20;11:30:00;18709.0000000;18753.0000000;18702.0000000;18753.0000000;189
SPFB.GAZR-9.20;10;16/06/20;11:40:00;18763.0000000;18793.0000000;18760.0000000;18777.0000000;87
SPFB.GAZR-9.20;10;16/06/20;11:50:00;18780.0000000;18788.0000000;18751.0000000;18788.0000000;169
SPFB.GAZR-9.20;10;16/06/20;12:00:00;18788.0000000;18805.0000000;18770.0000000;18805.0000000;141
SPFB.GAZR-9.20;10;16/06/20;12:10:00;18806.0000000;18841.0000000;18796.0000000;18800.0000000;530
SPFB.GAZR-9.20;10;16/06/20;12:20:00;18798.0000000;18800.0000000;18754.0000000;18764.0000000;174
SPFB.GAZR-9.20;10;16/06/20;12:30:00;18762.0000000;18797.0000000;18752.0000000;18782.0000000;196
SPFB.GAZR-9.20;10;16/06/20;12:40:00;18777.0000000;18803.0000000;18777.0000000;18777.0000000;181
SPFB.GAZR-9.20;10;16/06/20;12:50:00;18777.0000000;18779.0000000;18760.0000000;18774.0000000;211
SPFB.GAZR-9.20;10;16/06/20;13:00:00;18776.0000000;18776.0000000;18750.0000000;18750.0000000;186
SPFB.GAZR-9.20;10;16/06/20;13:10:00;18757.0000000;18770.0000000;18750.0000000;18768.0000000;273
SPFB.GAZR-9.20;10;16/06/20;13:20:00;18782.0000000;18844.0000000;18782.0000000;18844.0000000;245
SPFB.GAZR-9.20;10;16/06/20;13:30:00;18848.0000000;18877.0000000;18832.0000000;18877.0000000;217
SPFB.GAZR-9.20;10;16/06/20;13:40:00;18872.0000000;18888.0000000;18858.0000000;18870.0000000;178
SPFB.GAZR-9.20;10;16/06/20;13:50:00;18869.0000000;18871.0000000;18817.0000000;18818.0000000;184
SPFB.GAZR-9.20;10;16/06/20;14:00:00;18803.0000000;18846.0000000;18803.0000000;18845.0000000;101
SPFB.GAZR-9.20;10;16/06/20;14:10:00;18850.0000000;18852.0000000;18815.0000000;18815.0000000;68
SPFB.GAZR-9.20;10;16/06/20;14:20:00;18812.0000000;18821.0000000;18794.0000000;18800.0000000;97
SPFB.GAZR-9.20;10;16/06/20;14:30:00;18814.0000000;18858.0000000;18814.0000000;18848.0000000;209
SPFB.GAZR-9.20;10;16/06/20;14:40:00;18835.0000000;18838.0000000;18796.0000000;18822.0000000;120
SPFB.GAZR-9.20;10;16/06/20;14:50:00;18818.0000000;18818.0000000;18800.0000000;18814.0000000;419
SPFB.GAZR-9.20;10;16/06/20;15:00:00;18818.0000000;18831.0000000;18806.0000000;18813.0000000;225
SPFB.GAZR-9.20;10;16/06/20;15:10:00;18812.0000000;18857.0000000;18800.0000000;18855.0000000;547
SPFB.GAZR-9.20;10;16/06/20;15:20:00;18854.0000000;18880.0000000;18835.0000000;18873.0000000;327
SPFB.GAZR-9.20;10;16/06/20;15:30:00;18878.0000000;18899.0000000;18870.0000000;18886.0000000;1603
SPFB.GAZR-9.20;10;16/06/20;15:40:00;18888.0000000;18956.0000000;18885.0000000;18950.0000000;1262
SPFB.GAZR-9.20;10;16/06/20;15:50:00;18950.0000000;18988.0000000;18950.0000000;18968.0000000;437
SPFB.GAZR-9.20;10;16/06/20;16:00:00;18970.0000000;19050.0000000;18956.0000000;18976.0000000;713
SPFB.GAZR-9.20;10;16/06/20;16:10:00;18971.0000000;19005.0000000;18970.0000000;18986.0000000;376
SPFB.GAZR-9.20;10;16/06/20;16:20:00;18988.0000000;19029.0000000;18981.0000000;19022.0000000;299
SPFB.GAZR-9.20;10;16/06/20;16:30:00;19026.0000000;19027.0000000;18990.0000000;19003.0000000;358
SPFB.GAZR-9.20;10;16/06/20;16:40:00;19000.0000000;19019.0000000;18982.0000000;18998.0000000;499
SPFB.GAZR-9.20;10;16/06/20;16:50:00;18999.0000000;19002.0000000;18931.0000000;18939.0000000;661
SPFB.GAZR-9.20;10;16/06/20;17:00:00;18945.0000000;19017.0000000;18942.0000000;19006.0000000;316
SPFB.GAZR-9.20;10;16/06/20;17:10:00;19012.0000000;19019.0000000;18970.0000000;18970.0000000;501
SPFB.GAZR-9.20;10;16/06/20;17:20:00;18964.0000000;19052.0000000;18960.0000000;19050.0000000;522
SPFB.GAZR-9.20;10;16/06/20;17:30:00;19028.0000000;19034.0000000;18969.0000000;18991.0000000;721
SPFB.GAZR-9.20;10;16/06/20;17:40:00;18995.0000000;19011.0000000;18942.0000000;18958.0000000;1691
SPFB.GAZR-9.20;10;16/06/20;17:50:00;18949.0000000;18958.0000000;18900.0000000;18957.0000000;1610
SPFB.GAZR-9.20;10;16/06/20;18:00:00;18956.0000000;18964.0000000;18800.0000000;18800.0000000;972
SPFB.GAZR-9.20;10;16/06/20;18:10:00;18800.0000000;18867.0000000;18777.0000000;18843.0000000;966
SPFB.GAZR-9.20;10;16/06/20;18:20:00;18860.0000000;18872.0000000;18821.0000000;18870.0000000;932
SPFB.GAZR-9.20;10;16/06/20;18:30:00;18872.0000000;18881.0000000;18857.0000000;18859.0000000;402
SPFB.GAZR-9.20;10;16/06/20;18:40:00;18863.0000000;18877.0000000;18850.0000000;18861.0000000;732
SPFB.GAZR-9.20;10;16/06/20;18:50:00;18850.0000000;18860.0000000;18832.0000000;18832.0000000;129
SPFB.GAZR-9.20;10;16/06/20;19:10:00;18844.0000000;18865.0000000;18792.0000000;18837.0000000;159
SPFB.GAZR-9.20;10;16/06/20;19:20:00;18823.0000000;18831.0000000;18797.0000000;18824.0000000;67
SPFB.GAZR-9.20;10;16/06/20;19:30:00;18831.0000000;18907.0000000;18831.0000000;18907.0000000;111
SPFB.GAZR-9.20;10;16/06/20;19:40:00;18900.0000000;18998.0000000;18900.0000000;18950.0000000;95
SPFB.GAZR-9.20;10;16/06/20;19:50:00;18951.0000000;19000.0000000;18950.0000000;18980.0000000;297
SPFB.GAZR-9.20;10;16/06/20;20:00:00;18977.0000000;18977.0000000;18951.0000000;18951.0000000;54
SPFB.GAZR-9.20;10;16/06/20;20:10:00;18960.0000000;18978.0000000;18957.0000000;18961.0000000;75
SPFB.GAZR-9.20;10;16/06/20;20:20:00;18971.0000000;18972.0000000;18951.0000000;18969.0000000;31
SPFB.GAZR-9.20;10;16/06/20;20:30:00;18958.0000000;18977.0000000;18958.0000000;18975.0000000;32
SPFB.GAZR-9.20;10;16/06/20;20:40:00;18958.0000000;18965.0000000;18940.0000000;18963.0000000;56
SPFB.GAZR-9.20;10;16/06/20;20:50:00;18955.0000000;18976.0000000;18951.0000000;18960.0000000;28
SPFB.GAZR-9.20;10;16/06/20;21:00:00;18976.0000000;18976.0000000;18940.0000000;18947.0000000;44
SPFB.GAZR-9.20;10;16/06/20;21:10:00;18940.0000000;18963.0000000;18940.0000000;18960.0000000;27
