<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-3.20;60;08/01/20;13:00:00;62473.0000000;62479.0000000;62364.0000000;62429.0000000;64339
SPFB.Si-3.20;60;08/01/20;14:00:00;62430.0000000;62532.0000000;62430.0000000;62478.0000000;91532
SPFB.Si-3.20;60;08/01/20;15:00:00;62478.0000000;62478.0000000;62314.0000000;62383.0000000;82092
SPFB.Si-3.20;60;08/01/20;16:00:00;62380.0000000;62394.0000000;62207.0000000;62280.0000000;118832
SPFB.Si-3.20;60;08/01/20;17:00:00;62276.0000000;62317.0000000;62222.0000000;62247.0000000;77370
SPFB.Si-3.20;60;08/01/20;18:00:00;62248.0000000;62275.0000000;62167.0000000;62200.0000000;96813
SPFB.Si-3.20;60;08/01/20;19:00:00;62201.0000000;62224.0000000;62067.0000000;62154.0000000;136997
SPFB.Si-3.20;60;08/01/20;20:00:00;62142.0000000;62244.0000000;61959.0000000;61985.0000000;150630
SPFB.Si-3.20;60;08/01/20;21:00:00;61987.0000000;62014.0000000;61612.0000000;61629.0000000;228985
SPFB.Si-3.20;60;08/01/20;22:00:00;61630.0000000;61770.0000000;61623.0000000;61756.0000000;60502
SPFB.Si-3.20;60;08/01/20;23:00:00;61760.0000000;61797.0000000;61683.0000000;61764.0000000;41632
SPFB.Si-3.20;60;09/01/20;00:00:00;61769.0000000;61784.0000000;61726.0000000;61776.0000000;20784
SPFB.Si-3.20;60;09/01/20;11:00:00;61784.0000000;61928.0000000;61625.0000000;61672.0000000;276144
SPFB.Si-3.20;60;09/01/20;12:00:00;61672.0000000;61733.0000000;61657.0000000;61681.0000000;158189
SPFB.Si-3.20;60;09/01/20;13:00:00;61679.0000000;61739.0000000;61642.0000000;61692.0000000;115008
SPFB.Si-3.20;60;09/01/20;14:00:00;61690.0000000;61733.0000000;61672.0000000;61716.0000000;67056
SPFB.Si-3.20;60;09/01/20;15:00:00;61712.0000000;61776.0000000;61690.0000000;61768.0000000;78141
SPFB.Si-3.20;60;09/01/20;16:00:00;61768.0000000;61794.0000000;61736.0000000;61758.0000000;80524
SPFB.Si-3.20;60;09/01/20;17:00:00;61758.0000000;61829.0000000;61749.0000000;61802.0000000;81201
SPFB.Si-3.20;60;09/01/20;18:00:00;61802.0000000;61886.0000000;61719.0000000;61735.0000000;138054
SPFB.Si-3.20;60;09/01/20;19:00:00;61738.0000000;61892.0000000;61726.0000000;61847.0000000;81862
SPFB.Si-3.20;60;09/01/20;20:00:00;61840.0000000;61895.0000000;61770.0000000;61821.0000000;52268
SPFB.Si-3.20;60;09/01/20;21:00:00;61824.0000000;61854.0000000;61793.0000000;61812.0000000;37466
SPFB.Si-3.20;60;09/01/20;22:00:00;61813.0000000;61840.0000000;61794.0000000;61838.0000000;15152
SPFB.Si-3.20;60;09/01/20;23:00:00;61838.0000000;61840.0000000;61790.0000000;61812.0000000;16233
SPFB.Si-3.20;60;10/01/20;00:00:00;61812.0000000;61833.0000000;61785.0000000;61799.0000000;15311
SPFB.Si-3.20;60;10/01/20;11:00:00;61791.0000000;61832.0000000;61648.0000000;61831.0000000;187179
