<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-9.19;5;20/06/19;13:05:00;64070.0000000;64082.0000000;64060.0000000;64076.0000000;6914
SPFB.Si-9.19;5;20/06/19;13:10:00;64074.0000000;64105.0000000;64067.0000000;64099.0000000;13500
SPFB.Si-9.19;5;20/06/19;13:15:00;64099.0000000;64108.0000000;64083.0000000;64105.0000000;6134
SPFB.Si-9.19;5;20/06/19;13:20:00;64103.0000000;64133.0000000;64098.0000000;64131.0000000;11097
SPFB.Si-9.19;5;20/06/19;13:25:00;64131.0000000;64140.0000000;64125.0000000;64133.0000000;13034
SPFB.Si-9.19;5;20/06/19;13:30:00;64135.0000000;64146.0000000;64129.0000000;64134.0000000;5523
SPFB.Si-9.19;5;20/06/19;13:35:00;64134.0000000;64138.0000000;64116.0000000;64121.0000000;5241
SPFB.Si-9.19;5;20/06/19;13:40:00;64122.0000000;64122.0000000;64101.0000000;64105.0000000;6708
SPFB.Si-9.19;5;20/06/19;13:45:00;64104.0000000;64138.0000000;64101.0000000;64121.0000000;7816
SPFB.Si-9.19;5;20/06/19;13:50:00;64122.0000000;64125.0000000;64107.0000000;64118.0000000;4057
SPFB.Si-9.19;5;20/06/19;13:55:00;64115.0000000;64125.0000000;64108.0000000;64119.0000000;3611
SPFB.Si-9.19;5;20/06/19;14:00:00;64117.0000000;64130.0000000;64098.0000000;64098.0000000;10456
SPFB.Si-9.19;5;20/06/19;14:10:00;64099.0000000;64104.0000000;64075.0000000;64083.0000000;16287
SPFB.Si-9.19;5;20/06/19;14:15:00;64081.0000000;64083.0000000;64037.0000000;64041.0000000;23525
SPFB.Si-9.19;5;20/06/19;14:20:00;64040.0000000;64059.0000000;64028.0000000;64052.0000000;16833
SPFB.Si-9.19;5;20/06/19;14:25:00;64051.0000000;64070.0000000;64040.0000000;64049.0000000;11415
SPFB.Si-9.19;5;20/06/19;14:30:00;64049.0000000;64052.0000000;64005.0000000;64028.0000000;17955
SPFB.Si-9.19;5;20/06/19;14:35:00;64026.0000000;64027.0000000;63950.0000000;63966.0000000;29368
SPFB.Si-9.19;5;20/06/19;14:40:00;63965.0000000;64000.0000000;63959.0000000;63997.0000000;18497
SPFB.Si-9.19;5;20/06/19;14:45:00;63998.0000000;63998.0000000;63942.0000000;63945.0000000;15020
SPFB.Si-9.19;5;20/06/19;14:50:00;63946.0000000;63984.0000000;63941.0000000;63977.0000000;8788
SPFB.Si-9.19;5;20/06/19;14:55:00;63975.0000000;63993.0000000;63948.0000000;63987.0000000;9677
SPFB.Si-9.19;5;20/06/19;15:00:00;63989.0000000;64021.0000000;63985.0000000;64017.0000000;8083
SPFB.Si-9.19;5;20/06/19;15:05:00;64017.0000000;64061.0000000;64011.0000000;64051.0000000;19126
SPFB.Si-9.19;5;20/06/19;15:10:00;64051.0000000;64060.0000000;64011.0000000;64017.0000000;13367
