<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si-3.21,1,01/12/20,12:45:00,76912.0000000,76928.0000000,76912.0000000,76924.0000000,252
SPFB.Si-3.21,1,01/12/20,12:46:00,76914.0000000,76947.0000000,76914.0000000,76923.0000000,46
SPFB.Si-3.21,1,01/12/20,12:47:00,76921.0000000,76921.0000000,76921.0000000,76921.0000000,3
SPFB.Si-3.21,1,01/12/20,12:48:00,76930.0000000,76944.0000000,76930.0000000,76940.0000000,49
SPFB.Si-3.21,1,01/12/20,12:49:00,76948.0000000,76955.0000000,76948.0000000,76955.0000000,15
SPFB.Si-3.21,1,01/12/20,12:50:00,76933.0000000,76942.0000000,76933.0000000,76942.0000000,3
SPFB.Si-3.21,1,01/12/20,12:51:00,76934.0000000,76934.0000000,76934.0000000,76934.0000000,2
SPFB.Si-3.21,1,01/12/20,12:52:00,76943.0000000,76944.0000000,76921.0000000,76921.0000000,112
SPFB.Si-3.21,1,01/12/20,12:53:00,76921.0000000,76921.0000000,76919.0000000,76919.0000000,5
SPFB.Si-3.21,1,01/12/20,12:54:00,76926.0000000,76935.0000000,76926.0000000,76935.0000000,5
SPFB.Si-3.21,1,01/12/20,12:55:00,76923.0000000,76930.0000000,76923.0000000,76930.0000000,2
SPFB.Si-3.21,1,01/12/20,12:56:00,76923.0000000,76930.0000000,76923.0000000,76930.0000000,2
SPFB.Si-3.21,1,01/12/20,12:57:00,76923.0000000,76923.0000000,76887.0000000,76892.0000000,143
SPFB.Si-3.21,1,01/12/20,12:58:00,76898.0000000,76911.0000000,76897.0000000,76911.0000000,62
SPFB.Si-3.21,1,01/12/20,12:59:00,76910.0000000,76910.0000000,76910.0000000,76910.0000000,4
SPFB.Si-3.21,1,01/12/20,13:00:00,76906.0000000,76916.0000000,76901.0000000,76901.0000000,34
SPFB.Si-3.21,1,01/12/20,13:01:00,76900.0000000,76901.0000000,76888.0000000,76890.0000000,10
SPFB.Si-3.21,1,01/12/20,13:02:00,76888.0000000,76888.0000000,76866.0000000,76868.0000000,110
SPFB.Si-3.21,1,01/12/20,13:03:00,76889.0000000,76891.0000000,76871.0000000,76875.0000000,13
SPFB.Si-3.21,1,01/12/20,13:04:00,76878.0000000,76893.0000000,76878.0000000,76893.0000000,10
SPFB.Si-3.21,1,01/12/20,13:05:00,76885.0000000,76900.0000000,76885.0000000,76898.0000000,41
SPFB.Si-3.21,1,01/12/20,13:06:00,76884.0000000,76885.0000000,76884.0000000,76885.0000000,11
SPFB.Si-3.21,1,01/12/20,13:07:00,76898.0000000,76898.0000000,76888.0000000,76888.0000000,63
SPFB.Si-3.21,1,01/12/20,13:08:00,76879.0000000,76879.0000000,76879.0000000,76879.0000000,1
SPFB.Si-3.21,1,01/12/20,13:09:00,76867.0000000,76880.0000000,76867.0000000,76880.0000000,2
SPFB.Si-3.21,1,01/12/20,13:10:00,76890.0000000,76890.0000000,76873.0000000,76873.0000000,10
SPFB.Si-3.21,1,01/12/20,13:11:00,76879.0000000,76879.0000000,76864.0000000,76864.0000000,267
SPFB.Si-3.21,1,01/12/20,13:12:00,76872.0000000,76872.0000000,76864.0000000,76864.0000000,4
SPFB.Si-3.21,1,01/12/20,13:13:00,76865.0000000,76873.0000000,76850.0000000,76870.0000000,322
SPFB.Si-3.21,1,01/12/20,13:14:00,76868.0000000,76885.0000000,76868.0000000,76885.0000000,3
SPFB.Si-3.21,1,01/12/20,13:15:00,76882.0000000,76885.0000000,76870.0000000,76872.0000000,342
SPFB.Si-3.21,1,01/12/20,13:16:00,76869.0000000,76871.0000000,76856.0000000,76867.0000000,209
SPFB.Si-3.21,1,01/12/20,13:17:00,76865.0000000,76868.0000000,76863.0000000,76863.0000000,167
SPFB.Si-3.21,1,01/12/20,13:18:00,76871.0000000,76871.0000000,76860.0000000,76860.0000000,49
SPFB.Si-3.21,1,01/12/20,13:19:00,76850.0000000,76850.0000000,76837.0000000,76837.0000000,62
SPFB.Si-3.21,1,01/12/20,13:20:00,76846.0000000,76847.0000000,76820.0000000,76834.0000000,224
SPFB.Si-3.21,1,01/12/20,13:21:00,76835.0000000,76839.0000000,76824.0000000,76837.0000000,132
SPFB.Si-3.21,1,01/12/20,13:22:00,76842.0000000,76842.0000000,76810.0000000,76814.0000000,23
SPFB.Si-3.21,1,01/12/20,13:23:00,76817.0000000,76822.0000000,76800.0000000,76810.0000000,60
SPFB.Si-3.21,1,01/12/20,13:24:00,76812.0000000,76826.0000000,76808.0000000,76826.0000000,55
SPFB.Si-3.21,1,01/12/20,13:25:00,76820.0000000,76823.0000000,76809.0000000,76822.0000000,69
SPFB.Si-3.21,1,01/12/20,13:26:00,76829.0000000,76840.0000000,76829.0000000,76832.0000000,45
SPFB.Si-3.21,1,01/12/20,13:27:00,76829.0000000,76848.0000000,76826.0000000,76848.0000000,76
SPFB.Si-3.21,1,01/12/20,13:28:00,76850.0000000,76850.0000000,76844.0000000,76848.0000000,36
SPFB.Si-3.21,1,01/12/20,13:29:00,76839.0000000,76868.0000000,76831.0000000,76868.0000000,23
SPFB.Si-3.21,1,01/12/20,13:30:00,76868.0000000,76874.0000000,76859.0000000,76863.0000000,45
SPFB.Si-3.21,1,01/12/20,13:31:00,76852.0000000,76871.0000000,76852.0000000,76871.0000000,6
SPFB.Si-3.21,1,01/12/20,13:32:00,76862.0000000,76873.0000000,76861.0000000,76873.0000000,27
SPFB.Si-3.21,1,01/12/20,13:33:00,76875.0000000,76880.0000000,76865.0000000,76874.0000000,55
SPFB.Si-3.21,1,01/12/20,13:34:00,76880.0000000,76884.0000000,76875.0000000,76875.0000000,48
SPFB.Si-3.21,1,01/12/20,13:35:00,76876.0000000,76876.0000000,76876.0000000,76876.0000000,1
SPFB.Si-3.21,1,01/12/20,13:36:00,76870.0000000,76872.0000000,76852.0000000,76863.0000000,30
SPFB.Si-3.21,1,01/12/20,13:37:00,76869.0000000,76869.0000000,76858.0000000,76858.0000000,32
SPFB.Si-3.21,1,01/12/20,13:38:00,76850.0000000,76852.0000000,76850.0000000,76852.0000000,1006
SPFB.Si-3.21,1,01/12/20,13:39:00,76848.0000000,76849.0000000,76848.0000000,76849.0000000,2
SPFB.Si-3.21,1,01/12/20,13:40:00,76850.0000000,76854.0000000,76850.0000000,76854.0000000,15
SPFB.Si-3.21,1,01/12/20,13:42:00,76852.0000000,76858.0000000,76852.0000000,76858.0000000,5
SPFB.Si-3.21,1,01/12/20,13:43:00,76850.0000000,76850.0000000,76839.0000000,76839.0000000,4
SPFB.Si-3.21,1,01/12/20,13:44:00,76837.0000000,76841.0000000,76837.0000000,76841.0000000,5
