<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-3.21;1;17/02/21;12:46:00;73901.0000000;73930.0000000;73901.0000000;73926.0000000;6949
SPFB.Si-3.21;1;17/02/21;12:47:00;73927.0000000;73935.0000000;73921.0000000;73932.0000000;7457
SPFB.Si-3.21;1;17/02/21;12:48:00;73932.0000000;73934.0000000;73921.0000000;73927.0000000;1475
SPFB.Si-3.21;1;17/02/21;12:49:00;73926.0000000;73960.0000000;73926.0000000;73953.0000000;9398
SPFB.Si-3.21;1;17/02/21;12:50:00;73953.0000000;73956.0000000;73928.0000000;73934.0000000;3743
SPFB.Si-3.21;1;17/02/21;12:51:00;73935.0000000;73946.0000000;73925.0000000;73941.0000000;3087
SPFB.Si-3.21;1;17/02/21;12:52:00;73938.0000000;73949.0000000;73932.0000000;73935.0000000;1598
SPFB.Si-3.21;1;17/02/21;12:53:00;73936.0000000;73948.0000000;73932.0000000;73934.0000000;1974
SPFB.Si-3.21;1;17/02/21;12:54:00;73937.0000000;73944.0000000;73904.0000000;73909.0000000;7023
SPFB.Si-3.21;1;17/02/21;12:55:00;73910.0000000;73930.0000000;73908.0000000;73924.0000000;2416
SPFB.Si-3.21;1;17/02/21;12:56:00;73927.0000000;73933.0000000;73923.0000000;73930.0000000;2804
SPFB.Si-3.21;1;17/02/21;12:57:00;73925.0000000;73930.0000000;73913.0000000;73922.0000000;1444
SPFB.Si-3.21;1;17/02/21;12:58:00;73922.0000000;73933.0000000;73911.0000000;73927.0000000;1487
SPFB.Si-3.21;1;17/02/21;12:59:00;73926.0000000;73926.0000000;73898.0000000;73900.0000000;3228
SPFB.Si-3.21;1;17/02/21;13:00:00;73903.0000000;73950.0000000;73900.0000000;73946.0000000;9105
SPFB.Si-3.21;1;17/02/21;13:01:00;73946.0000000;73965.0000000;73942.0000000;73951.0000000;6486
SPFB.Si-3.21;1;17/02/21;13:02:00;73948.0000000;73982.0000000;73945.0000000;73970.0000000;5312
SPFB.Si-3.21;1;17/02/21;13:03:00;73972.0000000;73972.0000000;73952.0000000;73959.0000000;2390
SPFB.Si-3.21;1;17/02/21;13:04:00;73960.0000000;73973.0000000;73955.0000000;73962.0000000;3169
SPFB.Si-3.21;1;17/02/21;13:05:00;73963.0000000;73971.0000000;73957.0000000;73967.0000000;1608
SPFB.Si-3.21;1;17/02/21;13:06:00;73966.0000000;74012.0000000;73965.0000000;74006.0000000;10806
SPFB.Si-3.21;1;17/02/21;13:07:00;74001.0000000;74013.0000000;73991.0000000;73991.0000000;6474
SPFB.Si-3.21;1;17/02/21;13:08:00;73992.0000000;74007.0000000;73991.0000000;74007.0000000;2834
SPFB.Si-3.21;1;17/02/21;13:09:00;74007.0000000;74007.0000000;73986.0000000;73986.0000000;1403
SPFB.Si-3.21;1;17/02/21;13:10:00;73986.0000000;73995.0000000;73972.0000000;73977.0000000;3888
SPFB.Si-3.21;1;17/02/21;13:11:00;73976.0000000;73991.0000000;73969.0000000;73986.0000000;3679
SPFB.Si-3.21;1;17/02/21;13:12:00;73990.0000000;73995.0000000;73982.0000000;73990.0000000;991
SPFB.Si-3.21;1;17/02/21;13:13:00;73988.0000000;73990.0000000;73972.0000000;73975.0000000;4005
SPFB.Si-3.21;1;17/02/21;13:14:00;73976.0000000;73979.0000000;73961.0000000;73967.0000000;4001
SPFB.Si-3.21;1;17/02/21;13:15:00;73966.0000000;73978.0000000;73949.0000000;73949.0000000;3612
SPFB.Si-3.21;1;17/02/21;13:16:00;73950.0000000;73988.0000000;73949.0000000;73984.0000000;3530
SPFB.Si-3.21;1;17/02/21;13:17:00;73984.0000000;73995.0000000;73973.0000000;73993.0000000;3055
SPFB.Si-3.21;1;17/02/21;13:18:00;73993.0000000;73994.0000000;73975.0000000;73975.0000000;1603
SPFB.Si-3.21;1;17/02/21;13:19:00;73978.0000000;73993.0000000;73973.0000000;73992.0000000;2805
SPFB.Si-3.21;1;17/02/21;13:20:00;73992.0000000;73994.0000000;73980.0000000;73984.0000000;1726
SPFB.Si-3.21;1;17/02/21;13:21:00;73987.0000000;73995.0000000;73983.0000000;73992.0000000;1273
SPFB.Si-3.21;1;17/02/21;13:22:00;73993.0000000;73995.0000000;73981.0000000;73985.0000000;2349
SPFB.Si-3.21;1;17/02/21;13:23:00;73987.0000000;74000.0000000;73973.0000000;73975.0000000;4034
SPFB.Si-3.21;1;17/02/21;13:24:00;73975.0000000;73978.0000000;73965.0000000;73971.0000000;1965
SPFB.Si-3.21;1;17/02/21;13:25:00;73973.0000000;73974.0000000;73943.0000000;73951.0000000;4425
SPFB.Si-3.21;1;17/02/21;13:26:00;73951.0000000;73970.0000000;73945.0000000;73963.0000000;1987
SPFB.Si-3.21;1;17/02/21;13:27:00;73963.0000000;73966.0000000;73943.0000000;73947.0000000;3038
SPFB.Si-3.21;1;17/02/21;13:28:00;73950.0000000;73955.0000000;73940.0000000;73952.0000000;3097
SPFB.Si-3.21;1;17/02/21;13:29:00;73953.0000000;73989.0000000;73947.0000000;73982.0000000;4684
SPFB.Si-3.21;1;17/02/21;13:30:00;73982.0000000;73990.0000000;73965.0000000;73988.0000000;4751
SPFB.Si-3.21;1;17/02/21;13:31:00;73988.0000000;74007.0000000;73982.0000000;73998.0000000;4732
SPFB.Si-3.21;1;17/02/21;13:32:00;73998.0000000;74027.0000000;73998.0000000;74023.0000000;6810
SPFB.Si-3.21;1;17/02/21;13:33:00;74023.0000000;74041.0000000;74010.0000000;74027.0000000;11119
SPFB.Si-3.21;1;17/02/21;13:34:00;74028.0000000;74042.0000000;74018.0000000;74042.0000000;5460
SPFB.Si-3.21;1;17/02/21;13:35:00;74042.0000000;74046.0000000;74030.0000000;74041.0000000;3830
SPFB.Si-3.21;1;17/02/21;13:36:00;74041.0000000;74044.0000000;74010.0000000;74022.0000000;4508
SPFB.Si-3.21;1;17/02/21;13:37:00;74022.0000000;74069.0000000;74019.0000000;74064.0000000;17125
SPFB.Si-3.21;1;17/02/21;13:38:00;74064.0000000;74075.0000000;74058.0000000;74061.0000000;5394
SPFB.Si-3.21;1;17/02/21;13:39:00;74061.0000000;74088.0000000;74054.0000000;74059.0000000;11793
SPFB.Si-3.21;1;17/02/21;13:40:00;74056.0000000;74075.0000000;74053.0000000;74057.0000000;4528
SPFB.Si-3.21;1;17/02/21;13:41:00;74057.0000000;74070.0000000;74054.0000000;74070.0000000;2831
SPFB.Si-3.21;1;17/02/21;13:42:00;74070.0000000;74104.0000000;74066.0000000;74067.0000000;11105
SPFB.Si-3.21;1;17/02/21;13:43:00;74067.0000000;74100.0000000;74065.0000000;74086.0000000;6074
SPFB.Si-3.21;1;17/02/21;13:44:00;74089.0000000;74137.0000000;74087.0000000;74129.0000000;14607
SPFB.Si-3.21;1;17/02/21;13:45:00;74127.0000000;74136.0000000;74096.0000000;74100.0000000;19710
SPFB.Si-3.21;1;17/02/21;13:46:00;74100.0000000;74104.0000000;74083.0000000;74087.0000000;7159
SPFB.Si-3.21;1;17/02/21;13:47:00;74088.0000000;74103.0000000;74086.0000000;74100.0000000;2337
SPFB.Si-3.21;1;17/02/21;13:48:00;74099.0000000;74135.0000000;74096.0000000;74125.0000000;10198
SPFB.Si-3.21;1;17/02/21;13:49:00;74128.0000000;74138.0000000;74118.0000000;74119.0000000;9981
SPFB.Si-3.21;1;17/02/21;13:50:00;74119.0000000;74134.0000000;74119.0000000;74134.0000000;5628
SPFB.Si-3.21;1;17/02/21;13:51:00;74131.0000000;74134.0000000;74103.0000000;74106.0000000;5355
SPFB.Si-3.21;1;17/02/21;13:52:00;74109.0000000;74130.0000000;74105.0000000;74125.0000000;2731
SPFB.Si-3.21;1;17/02/21;13:53:00;74127.0000000;74137.0000000;74118.0000000;74136.0000000;5221
SPFB.Si-3.21;1;17/02/21;13:54:00;74135.0000000;74245.0000000;74134.0000000;74240.0000000;100969
SPFB.Si-3.21;1;17/02/21;13:55:00;74237.0000000;74256.0000000;74208.0000000;74211.0000000;48536
SPFB.Si-3.21;1;17/02/21;13:56:00;74214.0000000;74217.0000000;74204.0000000;74214.0000000;7385
SPFB.Si-3.21;1;17/02/21;13:57:00;74214.0000000;74248.0000000;74209.0000000;74215.0000000;11251
SPFB.Si-3.21;1;17/02/21;13:58:00;74215.0000000;74222.0000000;74194.0000000;74200.0000000;6576
SPFB.Si-3.21;1;17/02/21;13:59:00;74200.0000000;74213.0000000;74180.0000000;74203.0000000;12971
SPFB.Si-3.21;1;17/02/21;14:05:00;74198.0000000;74221.0000000;74140.0000000;74214.0000000;31799
